file,label,depth
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_5296c6462_14.445461950751355_True.npy,1,14.445461950751355
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_252e4c5e1_15.535519417738385_True.npy,1,15.535519417738385
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_5fb820052_12.546683264608165_True.npy,1,12.546683264608165
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_d87cae503_16.22735524597094_True.npy,1,16.22735524597094
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_99b1f29c4_19.484995244304613_False.npy,0,19.484995244304613
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_1b6d3dd6e_11.942650295318087_True.npy,1,11.942650295318087
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_e1c551955_15.636573206490345_False.npy,0,15.636573206490345
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_2e5d8732e_17.997024247828016_True.npy,1,17.997024247828016
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_2aea19b04_19.440803855218192_True.npy,1,19.440803855218192
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_854e3c328_16.625200714852785_True.npy,1,16.625200714852785
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_6102d7e3b_18.31124542375283_True.npy,1,18.31124542375283
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_9c0f2e64a_21.432468164999896_False.npy,0,21.432468164999896
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_cf20303b1_12.048644511487279_False.npy,0,12.048644511487279
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_ea53bcc98_13.427673212183505_False.npy,0,13.427673212183505
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_971a1c000_14.81044946036359_False.npy,0,14.81044946036359
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_dd4d871d0_17.28768467603244_True.npy,1,17.28768467603244
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_ee04d84f1_20.35398737175136_True.npy,1,20.35398737175136
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_130374602_10.371280066908625_False.npy,0,10.371280066908625
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_069fb9725_15.81143887232609_True.npy,1,15.81143887232609
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_b40653897_13.267676244694949_False.npy,0,13.267676244694949
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_cb95894e2_20.336295448662874_True.npy,1,20.336295448662874
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_9d45e07b5_22.569820587831295_False.npy,0,22.569820587831295
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_ff4ab335d_17.035596906623862_True.npy,1,17.035596906623862
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_ee04d84f1_22.65887736976263_True.npy,1,22.65887736976263
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_b35f8390f_13.082052377705498_False.npy,0,13.082052377705498
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_d0be505ae_20.6346766688063_False.npy,0,20.6346766688063
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_26a1e8fc1_10.264859959708858_False.npy,0,10.264859959708858
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_98146467b_14.853206693361306_True.npy,1,14.853206693361306
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_19126674d_17.822630221681713_False.npy,0,17.822630221681713
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_a54aab9d3_13.119306970286104_True.npy,1,13.119306970286104
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_d47cb9f6b_21.236490164551316_False.npy,0,21.236490164551316
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_42313a825_12.402799512081744_False.npy,0,12.402799512081744
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_44dab025e_11.450504388668342_False.npy,0,11.450504388668342
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_f8802734b_21.69454316372226_False.npy,0,21.69454316372226
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_4d9b509f0_23.34749543495466_False.npy,0,23.34749543495466
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_3109af837_23.249941272411906_False.npy,0,23.249941272411906
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_21a4325ca_18.292586792179147_False.npy,0,18.292586792179147
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_1a1a58a89_17.399561520747497_False.npy,0,17.399561520747497
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_c1ac6f94c_13.262285229770024_False.npy,0,13.262285229770024
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_4a1d0edd4_12.939630921359047_False.npy,0,12.939630921359047
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_fed6c148f_10.598844165256486_False.npy,0,10.598844165256486
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_b799b3bdf_19.60710607154271_True.npy,1,19.60710607154271
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_bac24cd4e_15.361600304387048_True.npy,1,15.361600304387048
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_f621b150e_10.99737663588921_False.npy,0,10.99737663588921
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_ce832fd41_14.23703890664903_False.npy,0,14.23703890664903
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_e5f047e81_17.199696512613638_False.npy,0,17.199696512613638
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_9850a4a15_17.219217591777788_True.npy,1,17.219217591777788
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_36ae9e163_13.10259509412473_True.npy,1,13.10259509412473
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_07c0fb8b2_13.786161482608579_True.npy,1,13.786161482608579
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_9a50bd39a_14.674150000786584_True.npy,1,14.674150000786584
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_598466e60_11.10204453066704_False.npy,0,11.10204453066704
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_9729be69d_12.632120995175303_True.npy,1,12.632120995175303
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_50a8c2c28_16.25423343806992_True.npy,1,16.25423343806992
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_213c9c1e1_10.972549005240106_False.npy,0,10.972549005240106
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_cb64e5490_16.066902784555467_False.npy,0,16.066902784555467
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_0ba4cefd4_11.676509289720377_True.npy,1,11.676509289720377
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_5aa3ec082_15.251165710072975_True.npy,1,15.251165710072975
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_dc0d8ddc4_12.011263212057044_True.npy,1,12.011263212057044
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_8a19fecc5_18.848914783081867_True.npy,1,18.848914783081867
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_c7cd479c2_15.262844437732177_True.npy,1,15.262844437732177
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_60f918ba7_19.30642882115988_False.npy,0,19.30642882115988
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_c5654a37c_14.936833526197145_True.npy,1,14.936833526197145
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_07c0fb8b2_13.786161482608579_False.npy,0,13.786161482608579
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_38aeeb692_11.89307718289793_True.npy,1,11.89307718289793
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_60f968df4_17.433014649306596_True.npy,1,17.433014649306596
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_dcb3d4bb4_10.088000894149847_True.npy,1,10.088000894149847
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_01901b3b2_12.449612967801752_False.npy,0,12.449612967801752
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_4de6da99e_21.905620992215965_True.npy,1,21.905620992215965
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_127b7e6e6_20.881417598410174_True.npy,1,20.881417598410174
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_7aa4dc684_19.92234932884032_False.npy,0,19.92234932884032
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_2c2656a0a_20.255541063942154_False.npy,0,20.255541063942154
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_9d45e07b5_22.569820587831295_True.npy,1,22.569820587831295
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_f088652ef_11.086591776574421_False.npy,0,11.086591776574421
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_cf20303b1_12.048644511487279_True.npy,1,12.048644511487279
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_00222d97b_12.281579081898155_False.npy,0,12.281579081898155
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_ff4ab335d_17.035596906623862_False.npy,0,17.035596906623862
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_24d239dd4_17.40515023548783_True.npy,1,17.40515023548783
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_7709f0194_9.941038144872024_False.npy,0,9.941038144872024
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_5efe03d25_11.1845758786915_True.npy,1,11.1845758786915
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_ef90af2fa_12.065825987699961_False.npy,0,12.065825987699961
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_dccd77406_18.865577373940962_True.npy,1,18.865577373940962
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_6dffcfa5a_15.23702504303945_True.npy,1,15.23702504303945
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_c60705bee_22.676334852946948_True.npy,1,22.676334852946948
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_f336b9ab1_13.246352605667713_True.npy,1,13.246352605667713
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_f30a0a053_10.101061167844545_True.npy,1,10.101061167844545
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_3a2b9cb1e_17.74765010823404_True.npy,1,17.74765010823404
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_adde87798_9.898981393141831_False.npy,0,9.898981393141831
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_996b2b55e_13.495089979092121_True.npy,1,13.495089979092121
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_3e3f4c2e5_16.840910744754392_False.npy,0,16.840910744754392
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_bf220bde4_14.448832588830916_True.npy,1,14.448832588830916
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_52b1cab5a_16.692545370210937_False.npy,0,16.692545370210937
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_60f918ba7_19.30642882115988_True.npy,1,19.30642882115988
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_6beda7b14_10.783556607739605_True.npy,1,10.783556607739605
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_4baa73eff_13.719577430769247_False.npy,0,13.719577430769247
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_7d845ca04_15.741955012323421_True.npy,1,15.741955012323421
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_2b72b4200_19.63624855005_True.npy,1,19.63624855005
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_62391e30d_21.10357145051777_False.npy,0,21.10357145051777
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_11d8df75b_23.138122240257598_True.npy,1,23.138122240257598
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_3c451363c_20.104065733221468_True.npy,1,20.104065733221468
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_1a19ecba2_11.531748267966906_False.npy,0,11.531748267966906
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_1c647c6e4_14.76406224215638_True.npy,1,14.76406224215638
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_35a10ddf5_11.22078368357463_True.npy,1,11.22078368357463
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_6d0523bb7_17.681187765273506_True.npy,1,17.681187765273506
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_eb1fc0362_11.816829729640446_True.npy,1,11.816829729640446
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_6068075b4_13.174753736084929_True.npy,1,13.174753736084929
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_48834654c_19.150581030972578_False.npy,0,19.150581030972578
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_3ce2df4cb_18.843496298533815_True.npy,1,18.843496298533815
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_827220bb8_16.004760585536246_False.npy,0,16.004760585536246
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_47a9f1053_22.78258649570713_False.npy,0,22.78258649570713
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_177ad979f_17.05895282604686_True.npy,1,17.05895282604686
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_da6325657_22.114729247089844_True.npy,1,22.114729247089844
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_00cec1630_16.90392660128819_True.npy,1,16.90392660128819
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_bb01d8dbc_13.045629705296278_True.npy,1,13.045629705296278
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_18b7cb073_11.212728872336161_False.npy,0,11.212728872336161
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_30f55199a_21.291722008873396_True.npy,1,21.291722008873396
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_29df51937_11.558403811692576_True.npy,1,11.558403811692576
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_242f3388c_16.93532071388059_True.npy,1,16.93532071388059
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_6b70d57a0_21.712209392125054_True.npy,1,21.712209392125054
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_ddf1ea317_16.50497989329199_True.npy,1,16.50497989329199
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_915d944f2_20.639312341480554_False.npy,0,20.639312341480554
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_294570d14_10.783080111391607_False.npy,0,10.783080111391607
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_38a26e0fe_13.187598449061014_True.npy,1,13.187598449061014
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_a68c86c0e_15.625242656550375_False.npy,0,15.625242656550375
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_a9b85ac66_19.735192859848496_False.npy,0,19.735192859848496
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_55966ef58_13.070842731204156_False.npy,0,13.070842731204156
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_fc42166c0_10.20410560919148_True.npy,1,10.20410560919148
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_5e64fa570_20.42629900006891_True.npy,1,20.42629900006891
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_37605726a_19.005120481468126_True.npy,1,19.005120481468126
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_6c69f3040_19.788578548100183_True.npy,1,19.788578548100183
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_6c69f3040_19.788578548100183_False.npy,0,19.788578548100183
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_80b0e4c16_19.59471024034032_True.npy,1,19.59471024034032
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_3b6e09b26_19.03568694709806_False.npy,0,19.03568694709806
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_63112aabe_22.934733512797393_False.npy,0,22.934733512797393
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_1fa95dce0_9.865704549999895_True.npy,1,9.865704549999895
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_dd8c915f1_16.556975779902515_False.npy,0,16.556975779902515
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_721c7dd6d_21.976737209106663_False.npy,0,21.976737209106663
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_e27e91d1f_16.309481585699462_True.npy,1,16.309481585699462
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_3dc964345_19.618418819549237_True.npy,1,19.618418819549237
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/noise/amplitudes_b120872e0_12.102980401356662_False.npy,0,12.102980401356662
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_ad6701fe5_13.724509858817685_True.npy,1,13.724509858817685
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_f088652ef_11.086591776574421_True.npy,1,11.086591776574421
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_d3e0746fc_12.99043851504909_True.npy,1,12.99043851504909
/media/viktor/T7/gravitational-waves-kaggle-2022/datasets/dataset-v1/generated-data/signals/amplitudes_56f0e2f27_11.279996353174177_True.npy,1,11.279996353174177
